IQ-TREE multicore version 2.1.3 COVID-edition for Mac OS X 64-bit built Oct  4 2021
Developed by Bui Quang Minh, James Barbetti, Nguyen Lam Tung,
Olga Chernomor, Heiko Schmidt, Dominik Schrempf, Michael Woodhams.
ERROR: Sequence Ischnura_elegans|Opisthokonta_Arthropoda_Coenagrionidae|XP_046396397.1|OUTGROUP contains not enough characters (172)
ERROR: Sequence Karenia_brevis|Opisthokonta_Arthropoda_Cicadidae|ABF73021.1 contains not enough characters (175)
ERROR: Sequence Kickxella_alabastrina|Opisthokonta_Zoopagomycota_Kickxellaceae|XP_051390142.1|OUTGROUP contains too many characters (190)
ERROR: Sequence Kluyveromyces_marxianus|Opisthokonta_Ascomycota_Saccharomycetaceae|XP_022675797.1|OUTGROUP contains too many characters (192)
ERROR: Sequence Kockovaella_imperatae|Opisthokonta_Basidiomycota_Cuniculitremaceae|XP_021873665.1|OUTGROUP contains too many characters (192)
ERROR: Sequence Kryptolebias_marmoratus|Opisthokonta_Chordata_Rivulidae|XP_017289818.1|OUTGROUP contains not enough characters (160)
ERROR: Sequence Kuraishia_capsulata|Opisthokonta_Ascomycota|XP_022458693.1|OUTGROUP contains too many characters (194)
ERROR: Sequence Kwoniella_bestiolae|Opisthokonta_Basidiomycota_Cryptococcaceae|XP_019042692.1|OUTGROUP contains too many characters (193)
ERROR: Sequence Kwoniella_dejecticola|Opisthokonta_Basidiomycota_Cryptococcaceae|XP_018263849.1|OUTGROUP contains too many characters (196)
ERROR: Sequence Kwoniella_dejecticola|Opisthokonta_Basidiomycota_Cryptococcaceae|XP_018266658.1|OUTGROUP contains not enough characters (168)
ERROR: Sequence Kwoniella_pini|Opisthokonta_Basidiomycota_Cryptococcaceae|XP_019013523.1|OUTGROUP contains too many characters (196)
ERROR: Sequence Kwoniella_shandongensis|Opisthokonta_Basidiomycota_Cryptococcaceae|XP_031862799.1|OUTGROUP contains too many characters (196)
ERROR: Sequence Labeo_rohita|Opisthokonta_Chordata_Cyprinidae|XP_050983154.1|OUTGROUP contains not enough characters (165)
ERROR: Sequence Labeo_rohita|Opisthokonta_Chordata_Cyprinidae|XP_050984492.1|OUTGROUP contains not enough characters (170)
ERROR: Sequence Labrus_bergylta|Opisthokonta_Chordata_Labridae|XP_020500950.1|OUTGROUP contains not enough characters (162)
ERROR: Sequence Laccaria_bicolor|Opisthokonta_Basidiomycota_Hydnangiaceae|XP_001881256.1|OUTGROUP contains too many characters (197)
ERROR: Sequence Lacerta_agilis|Opisthokonta_Chordata_Lacertidae|XP_032991832.1|OUTGROUP contains not enough characters (141)
ERROR: Sequence Lachancea_thermotolerans|Opisthokonta_Ascomycota_Saccharomycetaceae|XP_002555201.1|OUTGROUP contains too many characters (193)
ERROR: Sequence Lachnellula_hyalina|Opisthokonta_Ascomycota_Lachnaceae|XP_031009418.1|OUTGROUP contains too many characters (195)
ERROR: Sequence Laetiporus_sulphureus|Opisthokonta_Basidiomycota_Laetiporaceae|XP_040761567.1|OUTGROUP contains too many characters (193)
ERROR: Sequence Laetiporus_sulphureus|Opisthokonta_Basidiomycota_Laetiporaceae|XP_040767457.1|OUTGROUP contains not enough characters (174)
ERROR: Sequence Lagenidium_giganteum|Sar_Oomycota_Lagenidiaceae|DAZ96530.1 contains not enough characters (147)
ERROR: Sequence Lagenidium_giganteum|Sar_Oomycota_Lagenidiaceae|DBA00182.1 contains too many characters (187)
ERROR: Sequence Lagenidium_giganteum|Sar_Oomycota_Lagenidiaceae|DBA03129.1 contains not enough characters (178)
ERROR: Sequence Larimichthys_crocea|Opisthokonta_Chordata_Sciaenidae|XP_019109072.2|OUTGROUP contains not enough characters (144)
ERROR: Sequence Lasiodiplodia_theobromae|Opisthokonta_Ascomycota_Botryosphaeriaceae|XP_035372407.1|OUTGROUP contains too many characters (193)
ERROR: Sequence Lates_calcarifer|Opisthokonta_Chordata_Centropomidae|XP_018554883.2|OUTGROUP contains not enough characters (158)
ERROR: Sequence Leishmania_infantum|Discoba_Euglenozoa_Trypanosomatidae|XP_001469831.1|OUTGROUP contains too many characters (187)
ERROR: Sequence Leishmania_major|Discoba_Euglenozoa_Trypanosomatidae|XP_001686815.1|OUTGROUP contains too many characters (186)
ERROR: Sequence Leishmania_mexicana|Discoba_Euglenozoa_Trypanosomatidae|XP_003874589.1|OUTGROUP contains too many characters (186)
ERROR: Sequence Leishmania_panamensis|Discoba_Euglenozoa_Trypanosomatidae|XP_010703182.1|OUTGROUP contains too many characters (187)
ERROR: Sequence Lentinula_edodes|Opisthokonta_Basidiomycota_Omphalotaceae|XP_046080928.1|OUTGROUP contains too many characters (188)
ERROR: Sequence Leptomonas_pyrrhocoris|Discoba_Euglenozoa_Trypanosomatidae|XP_015658649.1|OUTGROUP contains too many characters (185)
ERROR: Sequence Letharia_columbiana|Opisthokonta_Ascomycota_Parmeliaceae|XP_037170839.1|OUTGROUP contains not enough characters (150)
ERROR: Sequence Letharia_lupina|Opisthokonta_Ascomycota_Parmeliaceae|XP_037151143.1|OUTGROUP contains too many characters (194)
ERROR: Sequence Letharia_lupina|Opisthokonta_Ascomycota_Parmeliaceae|XP_037154172.1|OUTGROUP contains not enough characters (153)
ERROR: Sequence Linderina_pennispora|Opisthokonta_Zoopagomycota_Kickxellaceae|XP_040744105.1|OUTGROUP contains not enough characters (156)
ERROR: Sequence Lindgomyces_ingoldianus|Opisthokonta_Ascomycota_Lindgomycetaceae|XP_033543368.1|OUTGROUP contains too many characters (183)
ERROR: Sequence Lindgomyces_ingoldianus|Opisthokonta_Ascomycota_Lindgomycetaceae|XP_033547357.1|OUTGROUP contains too many characters (192)
ERROR: Sequence Lindgomyces_ingoldianus|Opisthokonta_Ascomycota_Lindgomycetaceae|XP_033553460.1|OUTGROUP contains too many characters (184)
ERROR: Sequence Lingula_anatina|Opisthokonta_Brachiopoda_Lingulidae|XP_013391180.1|OUTGROUP contains not enough characters (149)
ERROR: Sequence Lingula_anatina|Opisthokonta_Brachiopoda_Lingulidae|XP_013397285.1|OUTGROUP contains not enough characters (142)
ERROR: Sequence Lipomyces_tetrasporus|Opisthokonta_Ascomycota_Lipomycetaceae|XP_056040115.1|OUTGROUP contains not enough characters (149)
ERROR: Sequence Lipomyces_tetrasporus|Opisthokonta_Ascomycota_Lipomycetaceae|XP_056046885.1|OUTGROUP contains too many characters (187)
ERROR: Sequence Lipomyces_tetrasporus|Opisthokonta_Ascomycota_Lipomycetaceae|XP_056047056.1|OUTGROUP contains too many characters (189)
ERROR: Sequence Loa_loa|Opisthokonta_Nematoda_Onchocercidae|XP_020303948.1|OUTGROUP contains not enough characters (181)
ERROR: Sequence Lobosporangium_transversale|Opisthokonta_Mucoromycota_Mortierellaceae|XP_021880854.1|OUTGROUP contains too many characters (191)
ERROR: Sequence Lobosporangium_transversale|Opisthokonta_Mucoromycota_Mortierellaceae|XP_021884777.1|OUTGROUP contains too many characters (195)
ERROR: Sequence Lotharella_globosa|Sar_Cercozoa|HBIV01040703.1.p1 contains too many characters (192)
ERROR: Sequence Lotharella_globosa|Sar_Cercozoa|HBIV01041486.1.p1 contains not enough characters (167)
ERROR: Sequence Lotharella_globosa|Sar_Cercozoa|HBIV01043035.1.p1 contains not enough characters (179)
ERROR: Sequence Lotharella_globosa|Sar_Cercozoa|HBIV01043477.1.p1 contains too many characters (189)
ERROR: Sequence Lotharella_oceanica|Sar_Cercozoa|HBHP01001056.1.p1 contains too many characters (188)
ERROR: Sequence Lotharella_oceanica|Sar_Cercozoa|HBHP01003490.1.p1 contains too many characters (194)
ERROR: Sequence Lotharella_oceanica|Sar_Cercozoa|HBHP01023076.1.p1 contains not enough characters (169)
ERROR: Sequence Lotharella_oceanica|Sar_Cercozoa|HBHP01026636.1.p1 contains not enough characters (180)
ERROR: Sequence Lytechinus_variegatus|Opisthokonta_Echinodermata_Toxopneustidae|XP_041454004.1|OUTGROUP contains not enough characters (144)
ERROR: Sequence Macroventuria_anomochaeta|Opisthokonta_Ascomycota_Didymellaceae|XP_033568097.1|OUTGROUP contains too many characters (193)
ERROR: Sequence Malassezia_restricta|Opisthokonta_Basidiomycota_Malasseziaceae|XP_027485972.1|OUTGROUP contains too many characters (194)
ERROR: Sequence Mayamaea_pseudoterrestris|Sar_Bacillariophyta_Naviculaceae|GKY94930.1 contains too many characters (183)
ERROR: Sequence Mayamaea_pseudoterrestris|Sar_Bacillariophyta_Naviculaceae|GKY99339.1 contains too many characters (185)
ERROR: Sequence Mayamaea_pseudoterrestris|Sar_Bacillariophyta_Naviculaceae|GKZ00077.1 contains too many characters (189)
ERROR: Sequence Maylandia_zebra|Opisthokonta_Chordata_Cichlidae|XP_023010592.2|OUTGROUP contains not enough characters (161)
ERROR: Sequence Megalobrama_amblycephala|Opisthokonta_Chordata_Xenocyprididae|XP_048043885.1|OUTGROUP contains not enough characters (160)
ERROR: Sequence Megalops_cyprinoides|Opisthokonta_Chordata_Megalopidae|XP_036403617.1|OUTGROUP contains not enough characters (145)
ERROR: Sequence Meira_miltonrushii|Opisthokonta_Arthropoda_Curculionidae|XP_025353968.1|OUTGROUP contains not enough characters (180)
ERROR: Sequence Melampsora_larici-populina|Opisthokonta_Basidiomycota_Melampsoraceae|XP_007404737.1|OUTGROUP contains too many characters (193)
ERROR: Sequence Melanotaenia_boesemani|Opisthokonta_Chordata_Melanotaeniidae|XP_041860463.1|OUTGROUP contains too many characters (184)
ERROR: Sequence Mercenaria_mercenaria|Opisthokonta_Mollusca_Veneridae|XP_045192066.2|OUTGROUP contains not enough characters (145)
ERROR: Sequence Metarhizium_acridum|Opisthokonta_Ascomycota_Clavicipitaceae|XP_007812614.1|OUTGROUP contains not enough characters (173)
ERROR: Sequence Metarhizium_acridum|Opisthokonta_Ascomycota_Clavicipitaceae|XP_007814578.1|OUTGROUP contains too many characters (195)
ERROR: Sequence Metarhizium_album|Opisthokonta_Ascomycota_Clavicipitaceae|XP_040676675.1|OUTGROUP contains too many characters (191)
ERROR: Sequence Metarhizium_brunneum|Opisthokonta_Ascomycota_Clavicipitaceae|XP_014541538.1|OUTGROUP contains not enough characters (179)
ERROR: Sequence Metarhizium_brunneum|Opisthokonta_Ascomycota_Clavicipitaceae|XP_014543456.1|OUTGROUP contains too many characters (195)
ERROR: Sequence Metarhizium_robertsii|Opisthokonta_Ascomycota_Clavicipitaceae|XP_007825746.1|OUTGROUP contains not enough characters (179)
ERROR: Sequence Metschnikowia_bicuspidata_var._bicuspidata|Opisthokonta_Ascomycota_Metschnikowiaceae|XP_018710540.1|OUTGROUP contains too many characters (190)
ERROR: Sequence Microcaecilia_unicolor|Opisthokonta_Chordata_Siphonopidae|XP_030074157.1|OUTGROUP contains not enough characters (145)
ERROR: Sequence Microdochium_trichocladiopsis|Opisthokonta_Ascomycota_Microdochiaceae|XP_046011863.1|OUTGROUP contains too many characters (195)
ERROR: Sequence Micropterus_dolomieu|Opisthokonta_Chordata_Centrarchidae|XP_045887677.1|OUTGROUP contains not enough characters (161)
ERROR: Sequence Micropterus_dolomieu|Opisthokonta_Chordata_Centrarchidae|XP_045907634.1|OUTGROUP contains not enough characters (174)
ERROR: Sequence Microsporum_canis|Opisthokonta_Ascomycota_Arthrodermataceae|XP_002849067.1|OUTGROUP contains too many characters (187)
ERROR: Sequence Microsporum_canis|Opisthokonta_Ascomycota_Arthrodermataceae|XP_002849812.1|OUTGROUP contains too many characters (193)
ERROR: Sequence Mixia_osmundae|Opisthokonta_Basidiomycota_Mixiaceae|XP_014568226.1|OUTGROUP contains too many characters (190)
ERROR: Sequence Mixia_osmundae|Opisthokonta_Basidiomycota_Mixiaceae|XP_014568227.1|OUTGROUP contains too many characters (188)
ERROR: Sequence Mixia_osmundae|Opisthokonta_Basidiomycota_Mixiaceae|XP_014568908.1|OUTGROUP contains too many characters (195)
ERROR: Sequence Mizuhopecten_yessoensis|Opisthokonta_Mollusca_Pectinidae|XP_021380378.1|OUTGROUP contains not enough characters (164)
ERROR: Sequence Mollisia_scopiformis|Opisthokonta_Ascomycota_Mollisiaceae|XP_018062511.1|OUTGROUP contains not enough characters (181)
ERROR: Sequence Mollisia_scopiformis|Opisthokonta_Ascomycota_Mollisiaceae|XP_018064301.1|OUTGROUP contains not enough characters (162)
ERROR: Sequence Mollisia_scopiformis|Opisthokonta_Ascomycota_Mollisiaceae|XP_018074555.1|OUTGROUP contains not enough characters (151)
ERROR: Sequence Mollisia_scopiformis|Opisthokonta_Ascomycota_Mollisiaceae|XP_018077614.1|OUTGROUP contains not enough characters (152)
ERROR: Sequence Monosiga_brevicollis|Opisthokonta_Choanoflagellata_Salpingoecidae|XP_001748534.1|OUTGROUP contains too many characters (187)
ERROR: Sequence Monosiga_brevicollis|Opisthokonta_Choanoflagellata_Salpingoecidae|XP_001748821.1|OUTGROUP contains not enough characters (165)
ERROR: Sequence Morone_saxatilis|Opisthokonta_Chordata_Moronidae|XP_035524632.1|OUTGROUP contains not enough characters (147)
ERROR: Sequence Mugil_cephalus|Opisthokonta_Chordata_Mugilidae|XP_047441494.1|OUTGROUP contains not enough characters (162)
ERROR: Sequence Mugil_cephalus|Opisthokonta_Chordata_Mugilidae|XP_047445553.1|OUTGROUP contains not enough characters (176)
ERROR: Sequence Mycena_indigotica|Opisthokonta_Basidiomycota_Mycenaceae|XP_037215751.1|OUTGROUP contains not enough characters (168)
ERROR: Sequence Mycena_indigotica|Opisthokonta_Basidiomycota_Mycenaceae|XP_037226498.1|OUTGROUP contains too many characters (191)
ERROR: Sequence Mycotypha_africana|Opisthokonta_Mucoromycota_Mycotyphaceae|XP_052933288.1|OUTGROUP contains too many characters (190)
ERROR: Sequence Mycotypha_africana|Opisthokonta_Mucoromycota_Mycotyphaceae|XP_052936348.1|OUTGROUP contains too many characters (186)
ERROR: Sequence Myripristis_murdjan|Opisthokonta_Chordata_Holocentridae|XP_029917782.1|OUTGROUP contains not enough characters (143)
ERROR: Sequence Myripristis_murdjan|Opisthokonta_Chordata_Holocentridae|XP_029929804.1|OUTGROUP contains not enough characters (173)
ERROR: Sequence Mytilinidion_resinicola|Opisthokonta_Ascomycota_Mytilinidiaceae|XP_033581042.1|OUTGROUP contains too many characters (194)
ERROR: Sequence Mytilus_californianus|Opisthokonta_Mollusca_Mytilidae|XP_052063678.1|OUTGROUP contains not enough characters (150)
ERROR: Sequence Myxocyprinus_asiaticus|Opisthokonta_Chordata_Catostomidae|XP_051514435.1|OUTGROUP contains not enough characters (160)
ERROR: Sequence Naegleria_fowleri|Discoba_Heterolobosea_Vahlkampfiidae|XP_044567896.1|OUTGROUP contains not enough characters (163)
ERROR: Sequence Naegleria_gruberi|Discoba_Heterolobosea_Vahlkampfiidae|XP_002671982.1|OUTGROUP contains not enough characters (159)
ERROR: Sequence Nakaseomyces_glabratus|Opisthokonta_Ascomycota_Saccharomycetaceae|XP_446997.1|OUTGROUP contains too many characters (192)
ERROR: Sequence Nannizzia_gypsea|Opisthokonta_Ascomycota_Arthrodermataceae|XP_003169571.1|OUTGROUP contains too many characters (193)
ERROR: Sequence Nannizzia_gypsea|Opisthokonta_Ascomycota_Arthrodermataceae|XP_003169876.1|OUTGROUP contains too many characters (192)
ERROR: Sequence Nannochloropsis_gaditana|Sar_Eustigmatophyceae_Monodopsidaceae|EWM24562.1 contains too many characters (191)
ERROR: Sequence Nannochloropsis_gaditana|Sar_Eustigmatophyceae_Monodopsidaceae|EWM25393.1 contains too many characters (183)
ERROR: Sequence Nannochloropsis_gaditana|Sar_Eustigmatophyceae_Monodopsidaceae|EWM27618.1 contains not enough characters (180)
ERROR: Sequence Nannochloropsis_salina|Sar_Eustigmatophyceae_Monodopsidaceae|TFJ85616.1 contains too many characters (185)
ERROR: Sequence Nannochloropsis_salina|Sar_Eustigmatophyceae_Monodopsidaceae|TFJ86215.1 contains not enough characters (181)
ERROR: Sequence Nanorana_parkeri|Opisthokonta_Chordata_Dicroglossidae|XP_018408389.1|OUTGROUP contains not enough characters (157)
ERROR: Sequence Necator_americanus|Opisthokonta_Nematoda_Ancylostomatidae|XP_013298400.1|OUTGROUP contains too many characters (194)
ERROR: Sequence Nematolebias_whitei|Opisthokonta_Chordata_Rivulidae|XP_037531183.1|OUTGROUP contains not enough characters (160)
ERROR: Sequence Nematostella_vectensis|Opisthokonta_Cnidaria_Edwardsiidae|XP_032236041.2|OUTGROUP contains not enough characters (172)
ERROR: Sequence Neohortaea_acidophila|Opisthokonta_Ascomycota_Teratosphaeriaceae|XP_033593434.1|OUTGROUP contains not enough characters (180)
ERROR: Sequence Neohortaea_acidophila|Opisthokonta_Ascomycota_Teratosphaeriaceae|XP_033594593.1|OUTGROUP contains too many characters (192)
ERROR: Sequence Neolamprologus_brichardi|Opisthokonta_Chordata_Cichlidae|XP_006781399.1|OUTGROUP contains not enough characters (147)
ERROR: Sequence Neolamprologus_brichardi|Opisthokonta_Chordata_Cichlidae|XP_035770396.1|OUTGROUP contains not enough characters (176)
ERROR: Sequence Neurospora_crassa|Opisthokonta_Ascomycota_Sordariaceae|XP_965096.1|OUTGROUP contains not enough characters (180)
ERROR: Sequence Neurospora_crassa|Opisthokonta_Ascomycota_Sordariaceae|XP_965392.1|OUTGROUP contains too many characters (196)
ERROR: Sequence Neurospora_tetrasperma|Opisthokonta_Ascomycota_Sordariaceae|XP_009847714.1|OUTGROUP contains not enough characters (181)
ERROR: Sequence Nitzschia_inconspicua|Opisthokonta_Platyhelminthes_Capsalidae|KAG7341798.1 contains not enough characters (168)
ERROR: Sequence Nitzschia_inconspicua|Opisthokonta_Platyhelminthes_Capsalidae|KAG7349240.1 contains too many characters (184)
ERROR: Sequence Nitzschia_inconspicua|Opisthokonta_Platyhelminthes_Capsalidae|KAG7353018.1 contains not enough characters (180)
ERROR: Sequence Nitzschia_inconspicua|Opisthokonta_Platyhelminthes_Capsalidae|KAG7353351.1 contains too many characters (189)
ERROR: Sequence Nitzschia_inconspicua|Opisthokonta_Platyhelminthes_Capsalidae|KAG7366337.1 contains too many characters (188)
ERROR: Sequence Nitzschia_inconspicua|Opisthokonta_Platyhelminthes_Capsalidae|KAG7369055.1 contains not enough characters (165)
ERROR: Sequence Nonionella_auris|Sar_Foraminifera_Nonionidae|GIHJ01027124.1.p1 contains too many characters (189)
ERROR: Sequence Nonionella_auris|Sar_Foraminifera_Nonionidae|GIHJ01040550.1.p1 contains not enough characters (180)
ERROR: Sequence Nonionella_auris|Sar_Foraminifera_Nonionidae|GIHJ01160073.1.p1 contains too many characters (184)
ERROR: Sequence Nonionella_auris|Sar_Foraminifera_Nonionidae|GIHJ01204492.1.p1 contains too many characters (190)
ERROR: Sequence Nonionella_auris|Sar_Foraminifera_Nonionidae|GIHJ01226145.1.p1 contains too many characters (186)
ERROR: Sequence Nothobranchius_furzeri|Opisthokonta_Chordata_Nothobranchiidae|XP_015813049.1|OUTGROUP contains not enough characters (175)
ERROR: Sequence Nothophytophthora_sp.|Sar_Oomycota_Peronosporaceae|RLN51855.1 contains not enough characters (180)
ERROR: Sequence Nothophytophthora_sp.|Sar_Oomycota_Peronosporaceae|RLN89189.1 contains not enough characters (158)
ERROR: Sequence Nothophytophthora_sp.|Sar_Oomycota_Peronosporaceae|RLN93392.1 contains not enough characters (149)
ERROR: Sequence Notolabrus_celidotus|Opisthokonta_Chordata_Labridae|XP_034546597.1|OUTGROUP contains not enough characters (162)
ERROR: Sequence Notothenia_coriiceps|Opisthokonta_Chordata_Nototheniidae|XP_010774827.1|OUTGROUP contains not enough characters (158)
ERROR: Sequence Ochromonadaceae_sp.|Sar_Synurophyceae|KAJ1429344.1 contains too many characters (183)
ERROR: Sequence Ochromonadaceae_sp.|Sar_Synurophyceae|KAJ1431253.1 contains too many characters (187)
ERROR: Sequence Ochromonadaceae_sp.|Sar_Synurophyceae|KAJ1432213.1 contains too many characters (195)
ERROR: Sequence Ochromonadaceae_sp.|Sar_Synurophyceae|KAJ1435202.1 contains too many characters (190)
ERROR: Sequence Ochromonadaceae_sp.|Sar_Synurophyceae|KAJ1440807.1 contains not enough characters (176)
ERROR: Sequence Ogataea_parapolymorpha|Opisthokonta_Ascomycota_Pichiaceae|XP_013933880.1|OUTGROUP contains too many characters (193)
ERROR: Sequence Ogataea_philodendri|Opisthokonta_Ascomycota_Pichiaceae|XP_046064374.1|OUTGROUP contains too many characters (194)
ERROR: Sequence Ogataea_polymorpha|Opisthokonta_Ascomycota_Pichiaceae|XP_018212632.1|OUTGROUP contains too many characters (192)
ERROR: Sequence Oncorhynchus_gorbuscha|Opisthokonta_Chordata_Salmonidae|XP_046152154.1|OUTGROUP contains not enough characters (145)
ERROR: Sequence Oncorhynchus_gorbuscha|Opisthokonta_Chordata_Salmonidae|XP_046200769.1|OUTGROUP contains too many characters (186)
ERROR: Sequence Oncorhynchus_gorbuscha|Opisthokonta_Chordata_Salmonidae|XP_046215866.1|OUTGROUP contains not enough characters (172)
ERROR: Sequence Oncorhynchus_keta|Opisthokonta_Chordata_Salmonidae|XP_052343352.1|OUTGROUP contains not enough characters (144)
ERROR: Sequence Oncorhynchus_mykiss|Opisthokonta_Chordata_Salmonidae|XP_036799362.1|OUTGROUP contains not enough characters (145)
ERROR: Sequence Oncorhynchus_nerka|Opisthokonta_Chordata_Salmonidae|XP_029511209.1|OUTGROUP contains not enough characters (145)
ERROR: Sequence Oncorhynchus_tshawytscha|Opisthokonta_Chordata_Salmonidae|XP_024247373.1|OUTGROUP contains not enough characters (172)
ERROR: Sequence Oncorhynchus_tshawytscha|Opisthokonta_Chordata_Salmonidae|XP_042159410.1|OUTGROUP contains not enough characters (144)
ERROR: Sequence Ophidiomyces_ophidiicola|Opisthokonta_Ascomycota_Onygenaceae|XP_049106489.1|OUTGROUP contains too many characters (190)
ERROR: Sequence Orbicella_faveolata|Opisthokonta_Cnidaria_Merulinidae|XP_020601846.1|OUTGROUP contains not enough characters (171)
ERROR: Sequence Orbicella_faveolata|Opisthokonta_Cnidaria_Merulinidae|XP_020604180.1|OUTGROUP contains not enough characters (181)
ERROR: Sequence Orbilia_oligospora|Opisthokonta_Ascomycota_Orbiliaceae|XP_011118815.1|OUTGROUP contains too many characters (196)
ERROR: Sequence Orciraptor_agilis|Sar_Cercozoa_Viridiraptoridae|HBWT01026910.1.p1 contains too many characters (191)
ERROR: Sequence Orciraptor_agilis|Sar_Cercozoa_Viridiraptoridae|HBWT01030735.1.p1 contains too many characters (190)
ERROR: Sequence Oreochromis_aureus|Opisthokonta_Chordata_Cichlidae|XP_031608516.1|OUTGROUP contains not enough characters (148)
ERROR: Sequence Oryzias_latipes|Opisthokonta_Chordata_Adrianichthyidae|XP_023814860.1|OUTGROUP contains not enough characters (161)
ERROR: Sequence Oryzias_melastigma|Opisthokonta_Chordata_Adrianichthyidae|XP_024139414.1|OUTGROUP contains not enough characters (145)
ERROR: Sequence Paecilomyces_variotii|Opisthokonta_Ascomycota_Thermoascaceae|XP_028484006.1|OUTGROUP contains not enough characters (175)
ERROR: Sequence Paecilomyces_variotii|Opisthokonta_Ascomycota_Thermoascaceae|XP_028486442.1|OUTGROUP contains too many characters (193)
ERROR: Sequence Paracoccidioides_brasiliensis|Opisthokonta_Ascomycota|XP_010756249.1|OUTGROUP contains too many characters (192)
ERROR: Sequence Paralichthys_olivaceus|Opisthokonta_Chordata_Paralichthyidae|XP_019944377.1|OUTGROUP contains not enough characters (162)
ERROR: Sequence Paramacrobiotus_metropolitanus|Opisthokonta_Tardigrada_Macrobiotidae|XP_055351761.1|OUTGROUP contains not enough characters (165)
ERROR: Sequence Parambassis_ranga|Opisthokonta_Chordata_Ambassidae|XP_028271801.1|OUTGROUP contains not enough characters (159)
ERROR: Sequence Paramecium_octaurelia|Sar_Ciliophora_Parameciidae|CAD8145116.1 contains not enough characters (177)
ERROR: Sequence Paramecium_octaurelia|Sar_Ciliophora_Parameciidae|CAD8209737.1 contains not enough characters (172)
ERROR: Sequence Paramecium_pentaurelia|Sar_Ciliophora_Parameciidae|CAD8176905.1 contains not enough characters (175)
ERROR: Sequence Paramecium_pentaurelia|Sar_Ciliophora_Parameciidae|CAD8198276.1 contains not enough characters (172)
ERROR: Sequence Paramecium_sonneborni|Sar_Ciliophora_Parameciidae|CAD8123083.1 contains not enough characters (171)
ERROR: Sequence Paramecium_sonneborni|Sar_Ciliophora_Parameciidae|CAD8124581.1 contains not enough characters (170)
ERROR: Sequence Paramecium_tetraurelia|Sar_Ciliophora_Parameciidae|XP_001448714.1 contains not enough characters (173)
ERROR: Sequence Paramormyrops_kingsleyae|Opisthokonta_Chordata_Mormyridae|XP_023683154.1|OUTGROUP contains not enough characters (157)
ERROR: Sequence Paraphaeosphaeria_sporulosa|Opisthokonta_Ascomycota_Didymosphaeriaceae|XP_018034335.1|OUTGROUP contains too many characters (190)
ERROR: Sequence Paraphaeosphaeria_sporulosa|Opisthokonta_Ascomycota_Didymosphaeriaceae|XP_018035801.1|OUTGROUP contains not enough characters (149)
ERROR: Sequence Parastagonospora_nodorum|Opisthokonta_Ascomycota_Phaeosphaeriaceae|XP_001798448.1|OUTGROUP contains too many characters (189)
ERROR: Sequence Parastagonospora_nodorum|Opisthokonta_Ascomycota_Phaeosphaeriaceae|XP_001798754.1|OUTGROUP contains too many characters (190)
ERROR: Sequence Parmales_sp._scaly|Sar_Bolidophyceae|GMI56728.1 contains not enough characters (156)
ERROR: Sequence Parmales_sp._scaly|Sar_Bolidophyceae|GMI61001.1 contains not enough characters (164)
ERROR: Sequence Parmales_sp._scaly|Sar_Bolidophyceae|GMI61787.1 contains too many characters (187)
ERROR: Sequence Partenskyella_glossopodia|Sar_Cercozoa|HBMD01006298.1.p1 contains not enough characters (169)
ERROR: Sequence Partenskyella_glossopodia|Sar_Cercozoa|HBMD01012641.1.p1 contains too many characters (194)
ERROR: Sequence Partenskyella_glossopodia|Sar_Cercozoa|HBMD01023316.1.p1 contains too many characters (189)
ERROR: Sequence Partenskyella_glossopodia|Sar_Cercozoa|HBMD01025682.1.p1 contains too many characters (189)
ERROR: Sequence Patella_vulgata|Opisthokonta_Mollusca_Patellidae|XP_050397139.2|OUTGROUP contains not enough characters (147)
ERROR: Sequence Patiria_miniata|Opisthokonta_Echinodermata_Asterinidae|XP_038076642.1|OUTGROUP contains not enough characters (170)
ERROR: Sequence Paulinella_chromatophora|Sar_Cercozoa_Paulinellidae contains not enough characters (180)
ERROR: Sequence Paulinella_longichromatophora|Sar_Cercozoa_Paulinellidae|AUG32531.1 contains not enough characters (181)
ERROR: Sequence Paulinella_micropora|Sar_Cercozoa_Paulinellidae|APP88317.1 contains not enough characters (179)
ERROR: Sequence Pecten_maximus|Opisthokonta_Mollusca_Pectinidae|XP_033754145.1|OUTGROUP contains not enough characters (168)
ERROR: Sequence Pelagomonas_calceolata|Sar_Pelagophyceae|CAH0364552.1 contains too many characters (193)
ERROR: Sequence Pelagomonas_calceolata|Sar_Pelagophyceae|CAH0365064.1 contains not enough characters (156)
ERROR: Sequence Pelagomonas_calceolata|Sar_Pelagophyceae|CAH0367888.1 contains not enough characters (179)
ERROR: Sequence Pelagomonas_calceolata|Sar_Pelagophyceae|CAH0372171.1 contains too many characters (185)
ERROR: Sequence Pelagomonas_calceolata|Sar_Pelagophyceae|CAH0373840.1 contains not enough characters (164)
ERROR: Sequence Pelagomonas_calceolata|Sar_Pelagophyceae|CAH0374979.1 contains too many characters (187)
ERROR: Sequence Pelagomonas_calceolata|Sar_Pelagophyceae|CAH0375383.1 contains too many characters (187)
ERROR: Sequence Pelagophyceae_sp.|Sar|KAJ1444626.1 contains not enough characters (174)
ERROR: Sequence Pelagophyceae_sp.|Sar|KAJ1450964.1 contains too many characters (195)
ERROR: Sequence Pelagophyceae_sp.|Sar|KAJ1458799.1 contains not enough characters (162)
